Test group name,Sample name,Length,Width,Thickness,Speed (%/min),Force cell,Données brutes,,
,,(mm),(mm),(mm),(%),(N),,,
20240523_test_1,,0,0,0,0,100,VRAI,,
,,,,,,,,,
Tableau de résultats 1,,,,,,,,,
,Sample name,Length,Speed (%/min),Thickness,Width,Waiting time,Initial length between the clamps,Date de début,Déformation 1 longueur initiale
,,(mm),(%),(mm),(mm),(s),(mm),,(mm)
1,rtv_1mm,4.77,60,1,4,0,45,23/05/2024,4.77
,,,,,,,,,
Tableau de résultats 2,,,,,,,,,
,Sample name,Thickness,Length,Initiql length between the clamps,Speed (%/min),Initial length between the clamps,Waiting time,Date de début,
,,(mm),(mm),(mm),(%),(mm),(s),,
1,rtv_1mm,1,4,4.77,60,45,0,23/05/2024,
,,,,,,,,,
Time (s),Displacement (mm),Shifted displacement 10.89 (mm),Force (N),Strain AS (%),Stress AS (kPa),Nombre total de cycles,Nombre de cycles,Extenso strain (%),
336.505,12.8727,23.7627,0.0954,-445.2254,23.8533,11,2,1.7451,
336.525,12.8835,23.7735,0.0964,-444.9992,24.0942,11,2,1.7673,
336.545,12.8942,23.7842,0.0979,-444.7756,24.4718,11,2,1.7892,
336.565,12.9049,23.7949,0.0994,-444.5505,24.8457,11,2,1.812,
336.585,12.9158,23.8058,0.1009,-444.3231,25.2342,11,2,1.8352,
336.605,12.9267,23.8167,0.1022,-444.0943,25.5566,11,2,1.8587,
336.625,12.9375,23.8275,0.1036,-443.8677,25.9038,11,2,1.8816,
336.645,12.9482,23.8382,0.1052,-443.6437,26.3001,11,2,1.9038,
336.665,12.959,23.849,0.1066,-443.4178,26.644,11,2,1.9272,
336.685,12.9697,23.8597,0.1079,-443.1931,26.9785,11,2,1.9515,
336.705,12.9805,23.8705,0.1091,-442.9665,27.276,11,2,1.9763,
336.725,12.9913,23.8813,0.1109,-442.7405,27.7254,11,2,2.001,
336.745,13.0019,23.8919,0.112,-442.5179,27.9981,11,2,2.0248,
336.765,13.0123,23.9023,0.1138,-442.3002,28.4459,11,2,2.0476,
336.785,13.0227,23.9127,0.1151,-442.0811,28.7691,11,2,2.0707,
336.805,13.0331,23.9231,0.1169,-441.8633,29.2206,11,2,2.0938,
336.825,13.0436,23.9336,0.1176,-441.6428,29.3915,11,2,2.1173,
336.845,13.0541,23.9441,0.1185,-441.4241,29.627,11,2,2.1422,
336.865,13.0643,23.9543,0.1196,-441.2099,29.8911,11,2,2.1674,
336.885,13.0742,23.9642,0.1212,-441.0027,30.3113,11,2,2.1934,
336.905,13.084,23.974,0.1225,-440.7973,30.6344,11,2,2.2201,
336.925,13.0936,23.9836,0.1245,-440.5958,31.1206,11,2,2.2461,
336.945,13.1031,23.9931,0.1262,-440.3952,31.5422,11,2,2.2713,
336.965,13.1126,24.0026,0.1269,-440.1978,31.7127,11,2,2.2983,
336.985,13.1216,24.0116,0.127,-440.0089,31.7559,11,2,2.3249,
337.005,13.1301,24.0201,0.1276,-439.8294,31.9089,11,2,2.3497,
337.025,13.1383,24.0283,0.1295,-439.6591,32.3701,11,2,2.3743,
337.045,13.1464,24.0364,0.1306,-439.4884,32.6592,11,2,2.3974,
337.065,13.1544,24.0444,0.132,-439.3209,32.9951,11,2,2.4202,
337.085,13.1623,24.0523,0.1327,-439.1551,33.1629,11,2,2.4413,
337.105,13.1704,24.0604,0.1338,-438.9849,33.447,11,2,2.4619,
337.125,13.1785,24.0685,0.1348,-438.815,33.7021,11,2,2.4828,
337.145,13.1866,24.0766,0.1358,-438.646,33.9612,11,2,2.5037,
337.165,13.1944,24.0844,0.1367,-438.4825,34.1707,11,2,2.5229,
337.185,13.2021,24.0921,0.1379,-438.3211,34.4722,11,2,2.5429,
337.205,13.2099,24.0999,0.1382,-438.1562,34.554,11,2,2.5635,
337.225,13.2176,24.1076,0.1395,-437.9951,34.8759,11,2,2.585,
337.245,13.2254,24.1154,0.1411,-437.8326,35.2795,11,2,2.6065,
337.265,13.2334,24.1234,0.1426,-437.6653,35.6391,11,2,2.6285,
337.285,13.2412,24.1312,0.1431,-437.5006,35.7697,11,2,2.6497,
337.305,13.2489,24.1389,0.1432,-437.339,35.7932,11,2,2.6713,
337.325,13.2563,24.1463,0.1443,-437.1845,36.0648,11,2,2.6931,
337.345,13.2635,24.1535,0.1459,-437.0343,36.4636,11,2,2.7142,
337.365,13.2708,24.1608,0.1467,-436.8798,36.6743,11,2,2.7332,
337.385,13.2781,24.1681,0.1476,-436.7267,36.9069,11,2,2.7532,
337.405,13.2854,24.1754,0.1489,-436.5747,37.22,11,2,2.7731,
337.425,13.293,24.183,0.1498,-436.4156,37.4438,11,2,2.7929,
337.445,13.3006,24.1906,0.1506,-436.2557,37.6532,11,2,2.8139,
337.465,13.3081,24.1981,0.1511,-436.0975,37.7678,11,2,2.8351,
337.485,13.3156,24.2056,0.1521,-435.9415,38.0205,11,2,2.8558,
337.505,13.3229,24.2129,0.1535,-435.7891,38.3759,11,2,2.8754,
337.525,13.3304,24.2204,0.1546,-435.6321,38.6603,11,2,2.8935,
337.545,13.338,24.228,0.1548,-435.4714,38.71,11,2,2.9116,
337.565,13.3457,24.2357,0.1565,-435.3106,39.1206,11,2,2.9315,
337.585,13.3536,24.2436,0.1572,-435.1446,39.2933,11,2,2.9499,
337.605,13.3615,24.2515,0.1582,-434.9795,39.5612,11,2,2.9673,
337.625,13.3693,24.2593,0.1583,-434.8149,39.5807,11,2,2.9832,
337.645,13.3773,24.2673,0.1592,-434.6483,39.802,11,2,2.9993,
337.665,13.3852,24.2752,0.1605,-434.4816,40.1143,11,2,3.0163,
337.685,13.3934,24.2834,0.1619,-434.3093,40.469,11,2,3.0327,
337.705,13.4018,24.2918,0.1636,-434.1335,40.9096,11,2,3.0436,
337.725,13.4107,24.3007,0.165,-433.9477,41.2525,11,2,3.048,
337.745,13.4205,24.3105,0.1663,-433.7429,41.5723,11,2,3.0519,
337.765,13.4309,24.3209,0.1668,-433.5241,41.709,11,2,3.075,
337.785,13.4412,24.3312,0.1677,-433.3076,41.9142,11,2,3.1023,
337.805,13.4513,24.3413,0.1689,-433.0974,42.2272,11,2,3.128,
337.825,13.4611,24.3511,0.1707,-432.8909,42.6789,11,2,3.1563,
337.845,13.4706,24.3606,0.1724,-432.6914,43.1067,11,2,3.1812,
337.865,13.4801,24.3701,0.1741,-432.4926,43.5375,11,2,3.2038,
337.885,13.4894,24.3794,0.175,-432.2975,43.741,11,2,3.2269,
337.905,13.4985,24.3885,0.1753,-432.1067,43.8335,11,2,3.2512,
337.925,13.5072,24.3972,0.1756,-431.924,43.906,11,2,3.2766,
337.945,13.5158,24.4058,0.1768,-431.744,44.2056,11,2,3.3019,
337.965,13.5243,24.4143,0.1782,-431.5665,44.5608,11,2,3.3266,
337.985,13.5325,24.4225,0.1798,-431.3933,44.9522,11,2,3.3514,
338.005,13.5409,24.4309,0.1802,-431.2184,45.048,11,2,3.3763,
338.025,13.549,24.439,0.1816,-431.0484,45.4116,11,2,3.3994,
338.045,13.5569,24.4469,0.1834,-430.883,45.8408,11,2,3.4199,
338.065,13.5646,24.4546,0.1839,-430.721,45.9648,11,2,3.4392,
338.085,13.5721,24.4621,0.185,-430.5632,46.2379,11,2,3.4593,
338.105,13.5799,24.4699,0.1852,-430.4014,46.302,11,2,3.4813,
338.125,13.5875,24.4775,0.1861,-430.2408,46.5321,11,2,3.5043,
338.145,13.5951,24.4851,0.1873,-430.0822,46.8238,11,2,3.5245,
338.165,13.6028,24.4928,0.1886,-429.9196,47.161,11,2,3.5437,
338.185,13.6104,24.5004,0.1892,-429.7602,47.3039,11,2,3.5629,
338.205,13.6179,24.5079,0.1903,-429.603,47.5735,11,2,3.5813,
338.225,13.6254,24.5154,0.1909,-429.4456,47.7194,11,2,3.5995,
338.245,13.6329,24.5229,0.1913,-429.29,47.8282,11,2,3.6166,
338.265,13.6405,24.5305,0.1923,-429.1295,48.0686,11,2,3.6351,
338.285,13.6482,24.5382,0.1937,-428.9681,48.4303,11,2,3.6542,
338.305,13.6559,24.5459,0.1947,-428.8081,48.6798,11,2,3.6735,
338.325,13.6639,24.5539,0.196,-428.6401,48.9933,11,2,3.6921,
338.345,13.6721,24.5621,0.1969,-428.4677,49.2357,11,2,3.7092,
338.365,13.6805,24.5705,0.1981,-428.2918,49.5178,11,2,3.7293,
338.385,13.6888,24.5788,0.1987,-428.1177,49.669,11,2,3.7502,
338.405,13.6969,24.5869,0.2003,-427.9479,50.0811,11,2,3.7709,
338.425,13.7051,24.5951,0.2007,-427.7758,50.1726,11,2,3.7918,
338.445,13.7131,24.6031,0.2015,-427.6078,50.3793,11,2,3.8144,
338.465,13.7211,24.6111,0.2028,-427.44,50.7094,11,2,3.8357,
338.485,13.7293,24.6193,0.2038,-427.2685,50.9569,11,2,3.8567,
338.505,13.7373,24.6273,0.2051,-427.0998,51.285,11,2,3.8771,
338.525,13.7453,24.6353,0.2062,-426.9319,51.5565,11,2,3.8949,
338.545,13.7533,24.6433,0.2069,-426.7661,51.7286,11,2,3.9138,
338.565,13.7612,24.6512,0.208,-426.6,52.0007,11,2,3.9323,
338.585,13.7693,24.6593,0.2084,-426.4291,52.0923,11,2,3.9507,
338.605,13.7775,24.6675,0.21,-426.258,52.4948,11,2,3.969,
338.625,13.786,24.676,0.2111,-426.0794,52.7812,11,2,3.9884,
338.645,13.7946,24.6846,0.2122,-425.8991,53.0393,11,2,4.0075,
338.665,13.8031,24.6931,0.2134,-425.7209,53.3504,11,2,4.0269,
338.685,13.8115,24.7015,0.214,-425.5455,53.4977,11,2,4.046,
338.705,13.8197,24.7097,0.2148,-425.3738,53.6945,11,2,4.067,
338.725,13.8279,24.7179,0.2156,-425.2006,53.8945,11,2,4.0881,
338.745,13.8361,24.7261,0.2173,-425.0296,54.3343,11,2,4.1083,
338.765,13.8443,24.7343,0.2182,-424.8568,54.5559,11,2,4.1272,
338.785,13.8528,24.7428,0.2192,-424.6788,54.795,11,2,4.1462,
338.805,13.8612,24.7512,0.22,-424.5038,55.0081,11,2,4.166,
338.825,13.8695,24.7595,0.2211,-424.3302,55.2842,11,2,4.1862,
338.845,13.8775,24.7675,0.2219,-424.1604,55.4782,11,2,4.2055,
338.865,13.8858,24.7758,0.223,-423.9884,55.7405,11,2,4.224,
338.885,13.8942,24.7842,0.2233,-423.8103,55.8247,11,2,4.2423,
338.905,13.9028,24.7928,0.225,-423.6317,56.2468,11,2,4.2615,
338.925,13.9116,24.8016,0.226,-423.4465,56.5027,11,2,4.2819,
338.945,13.9205,24.8105,0.2274,-423.2602,56.8523,11,2,4.3021,
338.965,13.9293,24.8193,0.2287,-423.0753,57.1798,11,2,4.3214,
338.985,13.9379,24.8279,0.23,-422.8947,57.4959,11,2,4.3391,
339.005,13.9465,24.8365,0.2306,-422.7146,57.6432,11,2,4.3569,
339.025,13.9553,24.8453,0.2306,-422.5297,57.6586,11,2,4.3745,
339.045,13.9641,24.8541,0.2323,-422.3453,58.0731,11,2,4.3927,
339.065,13.9732,24.8632,0.2335,-422.1541,58.3862,11,2,4.4097,
339.085,13.9825,24.8725,0.2355,-421.9592,58.8647,11,2,4.4256,
339.105,13.992,24.882,0.2369,-421.7617,59.2163,11,2,4.4419,
339.125,14.0014,24.8914,0.2382,-421.5649,59.5378,11,2,4.4582,
339.145,14.0109,24.9009,0.2393,-421.364,59.8135,11,2,4.4742,
339.165,14.0207,24.9107,0.2403,-421.1588,60.0648,11,2,4.4928,
339.185,14.0307,24.9207,0.2408,-420.9494,60.1898,11,2,4.5124,
339.205,14.041,24.931,0.2417,-420.7335,60.4345,11,2,4.5345,
339.225,14.0513,24.9413,0.2428,-420.5183,60.7036,11,2,4.5576,
339.245,14.0613,24.9513,0.2444,-420.3084,61.109,11,2,4.5789,
339.265,14.0712,24.9612,0.2458,-420.1005,61.4452,11,2,4.6013,
339.285,14.081,24.971,0.2471,-419.8943,61.7854,11,2,4.6238,
339.305,14.0907,24.9807,0.2483,-419.6921,62.0805,11,2,4.6441,
339.325,14.1005,24.9905,0.2489,-419.4865,62.2272,11,2,4.6655,
339.345,14.1102,25.0002,0.2496,-419.2829,62.4091,11,2,4.6895,
339.365,14.1197,25.0097,0.2507,-419.0829,62.6762,11,2,4.7147,
339.385,14.129,25.019,0.2523,-418.8884,63.0859,11,2,4.7392,
339.405,14.1383,25.0283,0.2535,-418.6946,63.3835,11,2,4.7636,
339.425,14.1473,25.0373,0.2551,-418.5049,63.7863,11,2,4.7868,
339.445,14.1565,25.0465,0.2567,-418.313,64.1733,11,2,4.8082,
339.465,14.1656,25.0556,0.2574,-418.1207,64.3541,11,2,4.8292,
339.485,14.1746,25.0646,0.2579,-417.9324,64.467,11,2,4.8513,
339.505,14.1834,25.0734,0.2586,-417.7495,64.6413,11,2,4.8721,
339.525,14.1919,25.0819,0.2597,-417.5712,64.9206,11,2,4.8906,
339.545,14.2005,25.0905,0.2602,-417.3896,65.0457,11,2,4.9088,
339.565,14.2091,25.0991,0.2621,-417.2104,65.5179,11,2,4.926,
339.585,14.2179,25.1079,0.2636,-417.0262,65.904,11,2,4.9419,
339.605,14.2269,25.1169,0.2642,-416.8357,66.0415,11,2,4.9577,
339.625,14.2361,25.1261,0.2656,-416.6428,66.4097,11,2,4.9748,
339.645,14.2454,25.1354,0.2663,-416.448,66.5848,11,2,4.9924,
339.665,14.2548,25.1448,0.2676,-416.2523,66.8989,11,2,5.0095,
339.685,14.2644,25.1544,0.2682,-416.0506,67.054,11,2,5.0267,
339.705,14.2742,25.1642,0.2696,-415.8452,67.4124,11,2,5.0456,
339.725,14.2843,25.1743,0.2703,-415.6323,67.58,11,2,5.0668,
339.745,14.2945,25.1845,0.272,-415.4196,67.9889,11,2,5.0894,
339.765,14.3044,25.1944,0.2736,-415.2108,68.3898,11,2,5.1107,
339.785,14.3142,25.2042,0.2753,-415.0068,68.8269,11,2,5.1327,
339.805,14.3239,25.2139,0.2757,-414.8022,68.9364,11,2,5.1572,
339.825,14.3334,25.2234,0.2764,-414.6041,69.0946,11,2,5.1811,
339.845,14.3428,25.2328,0.2777,-414.4068,69.4341,11,2,5.202,
339.865,14.3522,25.2422,0.2789,-414.2091,69.7164,11,2,5.2222,
339.885,14.3616,25.2516,0.2804,-414.0124,70.0961,11,2,5.2435,
339.905,14.3708,25.2608,0.2813,-413.8194,70.3193,11,2,5.2632,
339.925,14.38,25.27,0.2832,-413.6271,70.7939,11,2,5.2835,
339.945,14.3894,25.2794,0.2838,-413.4307,70.9431,11,2,5.3047,
339.965,14.3987,25.2887,0.2847,-413.2351,71.1773,11,2,5.3274,
339.985,14.4082,25.2982,0.2854,-413.0364,71.3615,11,2,5.349,
340.005,14.4176,25.3076,0.2869,-412.8396,71.7168,11,2,5.3712,
340.025,14.4267,25.3167,0.2872,-412.6474,71.8045,11,2,5.3944,
340.045,14.4354,25.3254,0.2887,-412.4653,72.1743,11,2,5.4189,
340.065,14.4438,25.3338,0.29,-412.2886,72.5052,11,2,5.4428,
340.085,14.4522,25.3421,0.2917,-412.1143,72.9277,11,2,5.4647,
340.105,14.4602,25.3502,0.2932,-411.9451,73.2972,11,2,5.4857,
340.125,14.4685,25.3585,0.2931,-411.7715,73.2828,11,2,5.5085,
340.145,14.4767,25.3667,0.2935,-411.5992,73.3739,11,2,5.5307,
340.165,14.4847,25.3747,0.2947,-411.4308,73.6674,11,2,5.5536,
340.185,14.4925,25.3825,0.2955,-411.2688,73.8672,11,2,5.5773,
340.205,14.4998,25.3898,0.2969,-411.1143,74.2192,11,2,5.6014,
340.225,14.5072,25.3972,0.2981,-410.9595,74.5237,11,2,5.6253,
340.245,14.5145,25.4045,0.2983,-410.8073,74.5845,11,2,5.6462,
340.265,14.5215,25.4115,0.2994,-410.6613,74.8389,11,2,5.666,
340.285,14.5286,25.4186,0.2997,-410.5119,74.936,11,2,5.6851,
340.305,14.5358,25.4258,0.3009,-410.3601,75.237,11,2,5.7044,
340.325,14.543,25.433,0.3016,-410.2099,75.408,11,2,5.7224,
340.345,14.5502,25.4402,0.3025,-410.0588,75.6355,11,2,5.7396,
340.365,14.5573,25.4473,0.3032,-409.9098,75.8059,11,2,5.758,
340.385,14.5644,25.4544,0.3047,-409.7613,76.1809,11,2,5.7761,
340.405,14.5718,25.4618,0.3059,-409.6052,76.4798,11,2,5.7919,
340.425,14.5794,25.4694,0.3068,-409.4474,76.6953,11,2,5.8068,
340.445,14.5871,25.4771,0.3076,-409.2855,76.8887,11,2,5.8211,
340.465,14.5953,25.4853,0.3079,-409.1126,76.9704,11,2,5.8374,
340.485,14.6037,25.4937,0.3089,-408.9367,77.2177,11,2,5.8556,
340.505,14.6121,25.5021,0.3098,-408.7601,77.4455,11,2,5.8756,
340.525,14.6204,25.5104,0.3112,-408.5879,77.7967,11,2,5.8983,
340.545,14.6285,25.5185,0.3124,-408.4182,78.0904,11,2,5.9197,
340.565,14.6367,25.5267,0.313,-408.2454,78.2385,11,2,5.9401,
340.585,14.6448,25.5348,0.3139,-408.0755,78.4772,11,2,5.9642,
340.605,14.6529,25.5429,0.3142,-407.9066,78.5528,11,2,5.9895,
340.625,14.6607,25.5507,0.3151,-407.7431,78.7845,11,2,6.0144,
340.645,14.668,25.558,0.3164,-407.5884,79.1035,11,2,6.0376,
340.665,14.6752,25.5652,0.3172,-407.4384,79.2918,11,2,6.0603,
340.685,14.682,25.572,0.3185,-407.2955,79.6145,11,2,6.0826,
340.705,14.6886,25.5786,0.3198,-407.1573,79.9411,11,2,6.1044,
340.725,14.6953,25.5853,0.3198,-407.0165,79.9484,11,2,6.1238,
340.745,14.702,25.592,0.3199,-406.8763,79.9741,11,2,6.1401,
340.765,14.7087,25.5987,0.3208,-406.7352,80.1943,11,2,6.1601,
340.785,14.7159,25.6059,0.3215,-406.5859,80.376,11,2,6.1807,
340.805,14.7231,25.6131,0.3226,-406.434,80.6469,11,2,6.2006,
340.825,14.7303,25.6203,0.3239,-406.2838,80.9694,11,2,6.2186,
340.845,14.7374,25.6274,0.3245,-406.1338,81.1164,11,2,6.2362,
340.865,14.7444,25.6344,0.3255,-405.9876,81.3686,11,2,6.2537,
340.885,14.7514,25.6414,0.3267,-405.8402,81.6672,11,2,6.2722,
340.905,14.7588,25.6488,0.3273,-405.6858,81.8137,11,2,6.2923,
340.925,14.766,25.656,0.3276,-405.5343,81.8929,11,2,6.3113,
340.945,14.7732,25.6632,0.3287,-405.3828,82.1636,11,2,6.3295,
340.965,14.7807,25.6707,0.3293,-405.2267,82.3242,11,2,6.3449,
340.985,14.7881,25.6781,0.3303,-405.0703,82.5683,11,2,6.3604,
341.005,14.7957,25.6857,0.3313,-404.9114,82.8345,11,2,6.3759,
341.025,14.8033,25.6933,0.3323,-404.7521,83.0845,11,2,6.3917,
341.045,14.8108,25.7008,0.3336,-404.5945,83.3911,11,2,6.4094,
341.065,14.8187,25.7087,0.3336,-404.4298,83.4048,11,2,6.428,
341.085,14.8267,25.7167,0.334,-404.2626,83.501,11,2,6.4457,
341.105,14.8348,25.7248,0.3354,-404.092,83.8519,11,2,6.4624,
341.125,14.8433,25.7333,0.3366,-403.9131,84.1624,11,2,6.4816,
341.145,14.8518,25.7418,0.3381,-403.7348,84.5151,11,2,6.5035,
341.165,14.8602,25.7502,0.3391,-403.5594,84.7826,11,2,6.5257,
341.185,14.8683,25.7583,0.3401,-403.3895,85.0219,11,2,6.5483,
341.205,14.8763,25.7663,0.3413,-403.2224,85.3242,11,2,6.5714,
341.225,14.8844,25.7744,0.3415,-403.053,85.375,11,2,6.5938,
341.245,14.8923,25.7823,0.3428,-402.8872,85.6943,11,2,6.6154,
341.265,14.9004,25.7904,0.344,-402.7167,85.9958,11,2,6.6373,
341.285,14.9085,25.7985,0.3446,-402.5463,86.1448,11,2,6.6588,
341.305,14.9164,25.8064,0.3451,-402.382,86.2657,11,2,6.681,
341.325,14.9239,25.8139,0.3459,-402.2233,86.4697,11,2,6.704,
341.345,14.9311,25.8211,0.3474,-402.0724,86.8383,11,2,6.7264,
341.365,14.9383,25.8283,0.3485,-401.9221,87.1177,11,2,6.7484,
341.385,14.9457,25.8357,0.3482,-401.768,87.0517,11,2,6.769,
341.405,14.9529,25.8429,0.3488,-401.6173,87.191,11,2,6.7871,
341.425,14.9603,25.8503,0.3496,-401.4614,87.3938,11,2,6.8051,
341.445,14.968,25.858,0.3505,-401.299,87.6306,11,2,6.8227,
341.465,14.9757,25.8657,0.352,-401.1382,87.9988,11,2,6.8407,
341.485,14.9834,25.8734,0.3532,-400.9761,88.294,11,2,6.8587,
341.505,14.9911,25.8811,0.3538,-400.8147,88.4496,11,2,6.8763,
341.525,14.9989,25.8889,0.355,-400.6528,88.759,11,2,6.8931,
341.545,15.0069,25.8969,0.355,-400.4841,88.7548,11,2,6.9108,
341.565,15.0149,25.9049,0.3562,-400.3159,89.0406,11,2,6.9301,
341.585,15.0232,25.9132,0.3579,-400.1432,89.4731,11,2,6.9497,
341.605,15.0316,25.9216,0.3588,-399.966,89.6969,11,2,6.9676,
341.625,15.04,25.93,0.3594,-399.7899,89.8509,11,2,6.9864,
341.645,15.0483,25.9383,0.3604,-399.6165,90.0955,11,2,7.0065,
341.665,15.0563,25.9463,0.3622,-399.448,90.5392,11,2,7.0254,
341.685,15.0646,25.9546,0.3628,-399.2755,90.7024,11,2,7.0426,
341.705,15.073,25.963,0.3633,-399.0977,90.8303,11,2,7.0599,
341.725,15.0816,25.9716,0.3637,-398.9174,90.9342,11,2,7.0779,
341.745,15.0906,25.9806,0.3644,-398.7298,91.1005,11,2,7.0943,
341.765,15.0997,25.9897,0.3661,-398.5392,91.5337,11,2,7.1116,
341.785,15.1089,25.9989,0.3675,-398.3463,91.8732,11,2,7.129,
341.805,15.118,26.008,0.3689,-398.1542,92.2145,11,2,7.1473,
341.825,15.1273,26.0173,0.3695,-397.9595,92.3759,11,2,7.1654,
341.845,15.1367,26.0267,0.3704,-397.7639,92.5918,11,2,7.1833,
341.865,15.1461,26.0361,0.3709,-397.5653,92.7324,11,2,7.2041,
341.885,15.1557,26.0457,0.3724,-397.3645,93.1081,11,2,7.2246,
341.905,15.1652,26.0552,0.374,-397.1658,93.5042,11,2,7.244,
341.925,15.1746,26.0646,0.375,-396.969,93.7599,11,2,7.2644,
341.945,15.1838,26.0738,0.3762,-396.7763,94.0412,11,2,7.2869,
341.965,15.1931,26.0831,0.3769,-396.5812,94.213,11,2,7.3101,
341.985,15.2023,26.0923,0.378,-396.3872,94.4954,11,2,7.3329,
342.005,15.2118,26.1018,0.379,-396.1892,94.7457,11,2,7.355,
342.025,15.2213,26.1113,0.3797,-395.9901,94.9373,11,2,7.3754,
342.045,15.2307,26.1207,0.3803,-395.7921,95.0704,11,2,7.398,
342.065,15.2398,26.1298,0.3818,-395.6009,95.4438,11,2,7.4215,
342.085,15.2488,26.1388,0.3839,-395.4128,95.9813,11,2,7.4446,
342.105,15.2578,26.1478,0.3851,-395.224,96.2836,11,2,7.4666,
342.125,15.2667,26.1567,0.386,-395.0378,96.4965,11,2,7.4896,
342.145,15.2757,26.1657,0.3865,-394.8483,96.6145,11,2,7.5123,
342.165,15.2847,26.1747,0.3872,-394.6613,96.808,11,2,7.5327,
342.185,15.2935,26.1835,0.3881,-394.4754,97.0283,11,2,7.5511,
342.205,15.3023,26.1923,0.3889,-394.2922,97.2368,11,2,7.5697,
342.225,15.3111,26.2011,0.3904,-394.1065,97.5898,11,2,7.5905,
342.245,15.3201,26.2101,0.3913,-393.9177,97.817,11,2,7.612,
342.265,15.329,26.219,0.3923,-393.7307,98.0757,11,2,7.6334,
342.285,15.3382,26.2282,0.3928,-393.5395,98.201,11,2,7.6543,
342.305,15.3472,26.2372,0.3943,-393.3494,98.5637,11,2,7.6741,
342.325,15.3563,26.2463,0.3953,-393.1603,98.8263,11,2,7.6956,
342.345,15.365,26.255,0.3961,-392.9765,99.0189,11,2,7.7176,
342.365,15.3737,26.2637,0.3965,-392.7938,99.1191,11,2,7.7413,
342.385,15.3823,26.2723,0.3975,-392.6135,99.3744,11,2,7.7662,
342.405,15.3906,26.2806,0.3997,-392.4393,99.918,11,2,7.7907,
342.425,15.399,26.289,0.4005,-392.2645,100.1369,11,2,7.815,
342.445,15.407,26.297,0.4013,-392.0963,100.3209,11,2,7.8388,
342.465,15.4147,26.3047,0.4015,-391.9353,100.3716,11,2,7.8611,
342.485,15.4222,26.3122,0.4018,-391.7783,100.4379,11,2,7.8835,
342.505,15.4295,26.3195,0.4027,-391.6253,100.6801,11,2,7.9043,
342.525,15.4369,26.3269,0.404,-391.4697,100.9893,11,2,7.9236,
342.545,15.4443,26.3343,0.405,-391.3141,101.2411,11,2,7.9438,
342.565,15.4516,26.3416,0.4061,-391.1624,101.5135,11,2,7.9647,
342.585,15.459,26.349,0.4073,-391.0053,101.8158,11,2,7.9849,
342.605,15.4665,26.3565,0.4078,-390.8487,101.9587,11,2,8.0052,
342.625,15.4737,26.3637,0.4082,-390.6973,102.0424,11,2,8.0249,
342.645,15.4809,26.3709,0.4085,-390.5469,102.1127,11,2,8.0421,
342.665,15.488,26.378,0.4099,-390.3992,102.4709,11,2,8.0579,
342.685,15.4951,26.3851,0.4111,-390.2496,102.7671,11,2,8.0736,
342.705,15.5026,26.3926,0.412,-390.0924,102.9881,11,2,8.09,
342.725,15.5101,26.4001,0.413,-389.9353,103.2467,11,2,8.105,
342.745,15.5179,26.4079,0.4136,-389.7715,103.4043,11,2,8.1188,
342.765,15.5262,26.4162,0.4136,-389.5984,103.4109,11,2,8.1337,
342.785,15.5345,26.4245,0.4143,-389.423,103.5873,11,2,8.1502,
342.805,15.5431,26.4331,0.4153,-389.244,103.8354,11,2,8.1661,
342.825,15.5516,26.4416,0.417,-389.0642,104.2424,11,2,8.1819,
342.845,15.5605,26.4505,0.4182,-388.8781,104.5452,11,2,8.1987,
342.865,15.5697,26.4597,0.4192,-388.6865,104.7991,11,2,8.2165,
342.885,15.5791,26.4691,0.4207,-388.489,105.1626,11,2,8.2366,
342.905,15.5887,26.4787,0.4218,-388.2865,105.449,11,2,8.2583,
342.925,15.5983,26.4883,0.4223,-388.0858,105.5849,11,2,8.2794,
342.945,15.6078,26.4978,0.4228,-387.8878,105.7019,11,2,8.3005,
342.965,15.617,26.507,0.4243,-387.6932,106.0792,11,2,8.3192,
342.985,15.6265,26.5165,0.4249,-387.4945,106.2313,11,2,8.3369,
343.005,15.636,26.526,0.4268,-387.2955,106.7111,11,2,8.3549,
343.025,15.6457,26.5357,0.4279,-387.092,106.9738,11,2,8.3728,
343.045,15.6555,26.5455,0.4288,-386.8866,107.2093,11,2,8.389,
343.065,15.6654,26.5554,0.4296,-386.6783,107.4004,11,2,8.4048,
343.085,15.6754,26.5654,0.4308,-386.4699,107.7095,11,2,8.4229,
343.105,15.6856,26.5756,0.4317,-386.2567,107.9144,11,2,8.4427,
343.125,15.6959,26.5859,0.4334,-386.0407,108.3512,11,2,8.4643,
343.145,15.7064,26.5964,0.4341,-385.8206,108.5174,11,2,8.4848,
343.165,15.717,26.607,0.4352,-385.5974,108.792,11,2,8.5035,
343.185,15.7276,26.6176,0.4364,-385.3753,109.0886,11,2,8.5243,
343.205,15.7378,26.6278,0.438,-385.1605,109.5072,11,2,8.5481,
343.225,15.748,26.638,0.4391,-384.9479,109.7631,11,2,8.5736,
343.245,15.7578,26.6478,0.4398,-384.7412,109.9439,11,2,8.6014,
343.265,15.7675,26.6575,0.4404,-384.5387,110.0883,11,2,8.6303,
343.285,15.7769,26.6669,0.4411,-384.341,110.2827,11,2,8.6576,
343.305,15.786,26.676,0.4427,-384.1506,110.6732,11,2,8.6851,
343.325,15.7947,26.6847,0.4444,-383.9694,111.1002,11,2,8.7117,
